Unnamed: 0,annotation_id,audio_path,file_id,start,end,label
26,26,recording_2024-10-26_20-34.wav,25,66750,66850,background
532,42,recording_2024-11-06_17-40.wav,41,105664,105764,background
510,67,recording_2024-11-14_15-57-36.wav,67,3878,3978,housedoor_bell
403,131,recording_2024-11-15_09-27-29.wav,130,3420,3520,background
79,31,recording_2024-10-27_12-22.wav,30,3304,3404,gardendoor_bell
655,64,recording_2024-11-14_15-56-38.wav,64,3263,3363,flatdoor_bell
411,519,recording_2024-11-15_14-30-14.wav,618,810,910,background
655,64,recording_2024-11-14_15-56-38.wav,64,3173,3273,flatdoor_bell
668,62,recording_2024-11-14_15-56-14.wav,62,2045,2145,housedoor_bell
134,592,recording_2024-11-15_14-07-37.wav,443,4200,4300,background
178,69,recording_2024-11-14_15-57-50.wav,69,450,550,housedoor_bell
347,41,recording_2024-11-03_19-45.wav,40,68070,68170,background
555,65,recording_2024-11-14_15-56-45.wav,65,2457,2557,flatdoor_bell
418,4,background_3.wav,3,242370,242470,background
310,63,recording_2024-11-14_15-56-25.wav,63,3111,3211,flatdoor_bell
655,64,recording_2024-11-14_15-56-38.wav,64,1553,1653,flatdoor_bell
334,39,recording_2024-11-02_15-50.wav,38,30711,30811,housedoor_bell
243,43,recording_2024-11-07_17-20.wav,42,71160,71260,background
457,14,2024-10-24-15-53.wav,13,47798,47898,housedoor_bell
265,60,recording_2024-11-14_15-55-50.wav,60,2750,2850,flatdoor_bell
528,655,recording_2024-12-07_10-57.wav,655,46620,46720,background
686,15,recording_2024-10-25_14-51.wav,14,16590,16690,background
178,69,recording_2024-11-14_15-57-50.wav,69,180,280,housedoor_bell
418,4,background_3.wav,3,187290,187390,background
677,521,recording_2024-11-15_14-30-28.wav,620,6270,6370,background
388,11,record-24-10-02-19-28.wav,10,26460,26560,background
245,68,recording_2024-11-14_15-57-43.wav,68,510,610,housedoor_bell
619,264,recording_2024-11-15_12-36-21.wav,363,3840,3940,background
418,4,background_3.wav,3,81870,81970,background
332,39,recording_2024-11-02_15-50.wav,38,3240,3340,gardendoor_bell
533,627,recording_2024-11-15_14-12-52.wav,478,3960,4060,background
272,10,background_9.wav,9,7620,7720,background
55,18,recording_2024-10-25_16-04.wav,17,5970,6070,background
322,103,recording_2024-11-16_11-43.wav,651,5798,5898,housedoor_bell
79,31,recording_2024-10-27_12-22.wav,30,2914,3014,gardendoor_bell
140,205,recording_2024-11-15_12-10-00.wav,304,6420,6520,background
647,105,recording_2024-11-15_08-39-52.wav,104,870,970,background
382,561,recording_2024-11-15_13-22-53.wav,412,4050,4150,background
9,586,recording_2024-11-15_14-03-46.wav,437,2340,2440,background
322,103,recording_2024-11-16_11-43.wav,651,4418,4518,housedoor_bell
332,39,recording_2024-11-02_15-50.wav,38,2820,2920,gardendoor_bell
243,43,recording_2024-11-07_17-20.wav,42,98010,98110,background
272,10,background_9.wav,9,14040,14140,background
593,270,recording_2024-11-15_12-39-00.wav,369,1800,1900,background
334,39,recording_2024-11-02_15-50.wav,38,33171,33271,housedoor_bell
169,20,recording_2024-10-26_15-00.wav,19,11449,11549,gardendoor_bell
210,654,recording_2024-12-04_15-05.wav,654,6272,6372,housedoor_bell
514,124,recording_2024-11-15_09-23-37.wav,123,4800,4900,background
210,654,recording_2024-12-04_15-05.wav,654,2612,2712,housedoor_bell
80,31,recording_2024-10-27_12-22.wav,30,16778,16878,background
80,31,recording_2024-10-27_12-22.wav,30,113648,113748,background
339,44,recording_2024-11-08_11-29.wav,43,2298,2398,housedoor_bell
169,20,recording_2024-10-26_15-00.wav,19,13039,13139,gardendoor_bell
438,30,recording_2024-10-27_08-42.wav,29,104340,104440,background
71,460,recording_2024-11-15_11-19-23.wav,259,1650,1750,background
336,39,recording_2024-11-02_15-50.wav,38,40892,40992,flatdoor_bell
169,20,recording_2024-10-26_15-00.wav,19,10009,10109,gardendoor_bell
332,39,recording_2024-11-02_15-50.wav,38,90,190,gardendoor_bell
655,64,recording_2024-11-14_15-56-38.wav,64,3623,3723,flatdoor_bell
668,62,recording_2024-11-14_15-56-14.wav,62,815,915,housedoor_bell
171,648,recording_2024-11-15_14-15-26.wav,499,690,790,background
620,17,recording_2024-10-25_15-59.wav,16,215100,215200,background
439,28,recording_2024-10-26_20-52.wav,27,13410,13510,background
649,423,recording_2024-11-15_11-04-12.wav,222,3060,3160,background
575,32,recording_2024-10-27_15-04.wav,31,3120,3220,housedoor_bell
310,63,recording_2024-11-14_15-56-25.wav,63,771,871,flatdoor_bell
310,63,recording_2024-11-14_15-56-25.wav,63,2541,2641,flatdoor_bell
457,14,2024-10-24-15-53.wav,13,48698,48798,housedoor_bell
464,89,recording_2024-11-14_17-07-59.wav,102,4860,4960,background
169,20,recording_2024-10-26_15-00.wav,19,9049,9149,gardendoor_bell
555,65,recording_2024-11-14_15-56-45.wav,65,5697,5797,flatdoor_bell
456,14,2024-10-24-15-53.wav,13,37569,37669,housedoor_bell
310,63,recording_2024-11-14_15-56-25.wav,63,1131,1231,flatdoor_bell
225,492,recording_2024-11-15_11-55-15.wav,291,4920,5020,background
530,42,recording_2024-11-06_17-40.wav,41,12572,12672,housedoor_bell
456,14,2024-10-24-15-53.wav,13,41619,41719,housedoor_bell
463,139,recording_2024-11-15_09-29-48.wav,138,480,580,background
265,60,recording_2024-11-14_15-55-50.wav,60,2000,2100,flatdoor_bell
116,34,recording_2024-10-30_19-15.wav,33,840,940,background
456,14,2024-10-24-15-53.wav,13,39069,39169,housedoor_bell
381,584,recording_2024-11-15_13-58-56.wav,435,1440,1540,background
236,98,recording_2024-11-14_17-06-23.wav,94,2190,2290,background
484,231,recording_2024-11-15_12-21-52.wav,330,2160,2260,background
502,13,record-24-10-02-19-34.wav,12,35127,35227,housedoor_bell
217,632,recording_2024-11-15_14-13-29.wav,483,5820,5920,background
454,14,2024-10-24-15-53.wav,13,22613,22713,flatdoor_bell
337,39,recording_2024-11-02_15-50.wav,38,65725,65825,background
510,67,recording_2024-11-14_15-57-36.wav,67,1328,1428,housedoor_bell
26,26,recording_2024-10-26_20-34.wav,25,50250,50350,background
502,13,record-24-10-02-19-34.wav,12,37317,37417,housedoor_bell
530,42,recording_2024-11-06_17-40.wav,41,14222,14322,housedoor_bell
242,186,recording_2024-11-15_10-19-07.wav,185,2010,2110,background
273,600,recording_2024-11-15_14-09-30.wav,451,930,1030,background
4,325,recording_2024-11-15_14-18-31.wav,524,1320,1420,background
623,642,recording_2024-11-15_14-14-42.wav,493,5520,5620,background
339,44,recording_2024-11-08_11-29.wav,43,2538,2638,housedoor_bell
530,42,recording_2024-11-06_17-40.wav,41,15842,15942,housedoor_bell
56,18,recording_2024-10-25_16-04.wav,17,205193,205293,housedoor_bell
79,31,recording_2024-10-27_12-22.wav,30,2104,2204,gardendoor_bell
620,17,recording_2024-10-25_15-59.wav,16,119370,119470,background
456,14,2024-10-24-15-53.wav,13,39669,39769,housedoor_bell
685,145,recording_2024-11-15_09-31-51.wav,144,90,190,background
620,17,recording_2024-10-25_15-59.wav,16,94470,94570,background
555,65,recording_2024-11-14_15-56-45.wav,65,4527,4627,flatdoor_bell
620,17,recording_2024-10-25_15-59.wav,16,112290,112390,background
169,20,recording_2024-10-26_15-00.wav,19,9109,9209,gardendoor_bell
554,65,recording_2024-11-14_15-56-45.wav,65,330,430,flatdoor_bell
79,31,recording_2024-10-27_12-22.wav,30,3364,3464,gardendoor_bell
418,4,background_3.wav,3,70860,70960,background
309,113,recording_2024-11-15_08-42-07.wav,112,3570,3670,background
336,39,recording_2024-11-02_15-50.wav,38,44852,44952,flatdoor_bell
210,654,recording_2024-12-04_15-05.wav,654,5792,5892,housedoor_bell
322,103,recording_2024-11-16_11-43.wav,651,5228,5328,housedoor_bell
620,17,recording_2024-10-25_15-59.wav,16,131340,131440,background
530,42,recording_2024-11-06_17-40.wav,41,15812,15912,housedoor_bell
356,37,recording_2024-11-02_13-40.wav,36,64080,64180,background
388,11,record-24-10-02-19-28.wav,10,142260,142360,background
195,438,recording_2024-11-15_11-15-49.wav,237,420,520,background
347,41,recording_2024-11-03_19-45.wav,40,42870,42970,background
455,14,2024-10-24-15-53.wav,13,30038,30138,flatdoor_bell
555,65,recording_2024-11-14_15-56-45.wav,65,4797,4897,flatdoor_bell
39,564,recording_2024-11-15_13-23-22.wav,415,3600,3700,background
324,103,recording_2024-11-16_11-43.wav,651,330,430,background
80,31,recording_2024-10-27_12-22.wav,30,43388,43488,background
687,327,recording_2024-11-15_14-18-45.wav,526,4350,4450,background
139,27,recording_2024-10-26_20-39.wav,26,80250,80350,background
530,42,recording_2024-11-06_17-40.wav,41,13292,13392,housedoor_bell
530,42,recording_2024-11-06_17-40.wav,41,13592,13692,housedoor_bell
457,14,2024-10-24-15-53.wav,13,46898,46998,housedoor_bell
347,41,recording_2024-11-03_19-45.wav,40,92190,92290,background
668,62,recording_2024-11-14_15-56-14.wav,62,785,885,housedoor_bell
602,121,recording_2024-11-15_09-16-14.wav,120,900,1000,background
184,495,recording_2024-11-15_11-55-44.wav,294,3930,4030,background
567,211,recording_2024-11-15_12-10-44.wav,310,4140,4240,background
55,18,recording_2024-10-25_16-04.wav,17,172260,172360,background
80,31,recording_2024-10-27_12-22.wav,30,26018,26118,background
510,67,recording_2024-11-14_15-57-36.wav,67,1388,1488,housedoor_bell
428,156,recording_2024-11-15_09-35-44.wav,155,5160,5260,background
510,67,recording_2024-11-14_15-57-36.wav,67,2828,2928,housedoor_bell
55,18,recording_2024-10-25_16-04.wav,17,138690,138790,background
457,14,2024-10-24-15-53.wav,13,47438,47538,housedoor_bell
570,134,recording_2024-11-15_09-27-51.wav,133,1620,1720,background
632,25,recording_2024-10-26_20-26.wav,24,54226,54326,background
332,39,recording_2024-11-02_15-50.wav,38,870,970,gardendoor_bell
502,13,record-24-10-02-19-34.wav,12,35157,35257,housedoor_bell
340,44,recording_2024-11-08_11-29.wav,43,85001,85101,background
186,332,recording_2024-11-15_14-19-27.wav,531,3150,3250,background
439,28,recording_2024-10-26_20-52.wav,27,107130,107230,background
575,32,recording_2024-10-27_15-04.wav,31,2100,2200,housedoor_bell
245,68,recording_2024-11-14_15-57-43.wav,68,690,790,housedoor_bell
370,61,recording_2024-11-14_15-56-04.wav,61,705,805,housedoor_bell
162,506,recording_2024-11-15_14-28-34.wav,605,1380,1480,background
668,62,recording_2024-11-14_15-56-14.wav,62,1205,1305,housedoor_bell
568,36,recording_2024-10-31_08-43.wav,35,18390,18490,background
265,60,recording_2024-11-14_15-55-50.wav,60,680,780,flatdoor_bell
334,39,recording_2024-11-02_15-50.wav,38,34011,34111,housedoor_bell
328,414,recording_2024-11-15_10-59-08.wav,213,1140,1240,background
576,32,recording_2024-10-27_15-04.wav,31,16275,16375,background
399,309,recording_2024-11-15_14-16-33.wav,508,1890,1990,background
310,63,recording_2024-11-14_15-56-25.wav,63,3441,3541,flatdoor_bell
322,103,recording_2024-11-16_11-43.wav,651,5198,5298,housedoor_bell
272,10,background_9.wav,9,33420,33520,background
510,67,recording_2024-11-14_15-57-36.wav,67,488,588,housedoor_bell
668,62,recording_2024-11-14_15-56-14.wav,62,1325,1425,housedoor_bell
322,103,recording_2024-11-16_11-43.wav,651,3158,3258,housedoor_bell
79,31,recording_2024-10-27_12-22.wav,30,4654,4754,gardendoor_bell
17,507,recording_2024-11-15_14-28-41.wav,606,3060,3160,background
456,14,2024-10-24-15-53.wav,13,38259,38359,housedoor_bell
169,20,recording_2024-10-26_15-00.wav,19,13309,13409,gardendoor_bell
575,32,recording_2024-10-27_15-04.wav,31,2580,2680,housedoor_bell
339,44,recording_2024-11-08_11-29.wav,43,1548,1648,housedoor_bell
334,39,recording_2024-11-02_15-50.wav,38,31101,31201,housedoor_bell
120,455,recording_2024-11-15_11-18-42.wav,254,1710,1810,background
92,177,recording_2024-11-15_09-55-28.wav,176,1350,1450,background
612,189,recording_2024-11-15_10-23-23.wav,188,6060,6160,background
354,9,background_8.wav,8,1050,1150,background
457,14,2024-10-24-15-53.wav,13,48368,48468,housedoor_bell
139,27,recording_2024-10-26_20-39.wav,26,69330,69430,background
332,39,recording_2024-11-02_15-50.wav,38,2790,2890,gardendoor_bell
322,103,recording_2024-11-16_11-43.wav,651,5438,5538,housedoor_bell
56,18,recording_2024-10-25_16-04.wav,17,204623,204723,housedoor_bell
215,656,recording_2024-12-17_15-23.wav,656,47635,47735,background
56,18,recording_2024-10-25_16-04.wav,17,204503,204603,housedoor_bell
370,61,recording_2024-11-14_15-56-04.wav,61,3555,3655,housedoor_bell
26,26,recording_2024-10-26_20-34.wav,25,113100,113200,background
215,656,recording_2024-12-17_15-23.wav,656,33115,33215,background
213,656,recording_2024-12-17_15-23.wav,656,7492,7592,housedoor_bell
235,429,recording_2024-11-15_11-09-52.wav,228,3840,3940,background
530,42,recording_2024-11-06_17-40.wav,41,11942,12042,housedoor_bell
457,14,2024-10-24-15-53.wav,13,50018,50118,housedoor_bell
456,14,2024-10-24-15-53.wav,13,41169,41269,housedoor_bell
456,14,2024-10-24-15-53.wav,13,40209,40309,housedoor_bell
373,366,recording_2024-11-15_14-23-41.wav,565,2820,2920,background
310,63,recording_2024-11-14_15-56-25.wav,63,2631,2731,flatdoor_bell
46,652,recording_2024-11-24_11-55.wav,652,57240,57340,background
116,34,recording_2024-10-30_19-15.wav,33,7560,7660,background
79,31,recording_2024-10-27_12-22.wav,30,6484,6584,gardendoor_bell
222,130,recording_2024-11-15_09-27-22.wav,129,5670,5770,background
462,378,recording_2024-11-15_14-25-09.wav,577,6750,6850,background
502,13,record-24-10-02-19-34.wav,12,36477,36577,housedoor_bell
333,39,recording_2024-11-02_15-50.wav,38,6218,6318,background
56,18,recording_2024-10-25_16-04.wav,17,206123,206223,housedoor_bell
243,43,recording_2024-11-07_17-20.wav,42,64830,64930,background
79,31,recording_2024-10-27_12-22.wav,30,8014,8114,gardendoor_bell
336,39,recording_2024-11-02_15-50.wav,38,43382,43482,flatdoor_bell
160,385,recording_2024-11-15_14-26-00.wav,584,3600,3700,background
510,67,recording_2024-11-14_15-57-36.wav,67,968,1068,housedoor_bell
282,515,recording_2024-11-15_14-29-45.wav,614,6060,6160,background
79,31,recording_2024-10-27_12-22.wav,30,8254,8354,gardendoor_bell
334,39,recording_2024-11-02_15-50.wav,38,29571,29671,housedoor_bell
32,29,recording_2024-10-26_21-49.wav,28,111450,111550,background
243,43,recording_2024-11-07_17-20.wav,42,61590,61690,background
370,61,recording_2024-11-14_15-56-04.wav,61,2205,2305,housedoor_bell
169,20,recording_2024-10-26_15-00.wav,19,11719,11819,gardendoor_bell
210,654,recording_2024-12-04_15-05.wav,654,5042,5142,housedoor_bell
245,68,recording_2024-11-14_15-57-43.wav,68,480,580,housedoor_bell
99,33,recording_2024-10-27_20-46.wav,32,59790,59890,background
289,348,recording_2024-11-15_14-21-24.wav,547,210,310,background
169,20,recording_2024-10-26_15-00.wav,19,11899,11999,gardendoor_bell
210,654,recording_2024-12-04_15-05.wav,654,4802,4902,housedoor_bell
79,31,recording_2024-10-27_12-22.wav,30,5734,5834,gardendoor_bell
555,65,recording_2024-11-14_15-56-45.wav,65,1827,1927,flatdoor_bell
55,18,recording_2024-10-25_16-04.wav,17,161730,161830,background
568,36,recording_2024-10-31_08-43.wav,35,12690,12790,background
55,18,recording_2024-10-25_16-04.wav,17,181800,181900,background
686,15,recording_2024-10-25_14-51.wav,14,12960,13060,background
568,36,recording_2024-10-31_08-43.wav,35,3180,3280,background
644,653,recording_2024-11-24_17-50.wav,653,49770,49870,background
129,400,recording_2024-11-15_14-27-50.wav,599,3330,3430,background
640,394,recording_2024-11-15_14-27-06.wav,593,4260,4360,background
620,17,recording_2024-10-25_15-59.wav,16,121320,121420,background
280,364,recording_2024-11-15_14-23-26.wav,563,1560,1660,background
211,654,recording_2024-12-04_15-05.wav,654,59517,59617,background
565,546,recording_2024-11-15_14-33-32.wav,645,6750,6850,background
493,161,recording_2024-11-15_09-37-26.wav,160,6630,6730,background
265,60,recording_2024-11-14_15-55-50.wav,60,3170,3270,flatdoor_bell
552,367,recording_2024-11-15_14-23-48.wav,566,3060,3160,background
532,42,recording_2024-11-06_17-40.wav,41,51634,51734,background
390,411,recording_2024-11-15_10-56-05.wav,210,2220,2320,background
82,79,recording_2024-11-14_15-59-16.wav,79,6690,6790,background
332,39,recording_2024-11-02_15-50.wav,38,540,640,gardendoor_bell
530,42,recording_2024-11-06_17-40.wav,41,14462,14562,housedoor_bell
530,42,recording_2024-11-06_17-40.wav,41,16172,16272,housedoor_bell
404,280,recording_2024-11-15_12-56-29.wav,379,3720,3820,background
616,271,recording_2024-11-15_12-39-27.wav,370,6090,6190,background
99,33,recording_2024-10-27_20-46.wav,32,107220,107320,background
457,14,2024-10-24-15-53.wav,13,47738,47838,housedoor_bell
438,30,recording_2024-10-27_08-42.wav,29,14040,14140,background
310,63,recording_2024-11-14_15-56-25.wav,63,1611,1711,flatdoor_bell
578,528,recording_2024-11-15_14-31-20.wav,627,240,340,background
667,92,recording_2024-11-14_17-05-27.wav,88,450,550,background
530,42,recording_2024-11-06_17-40.wav,41,15032,15132,housedoor_bell
339,44,recording_2024-11-08_11-29.wav,43,5238,5338,housedoor_bell
323,103,recording_2024-11-16_11-43.wav,651,21798,21898,background
530,42,recording_2024-11-06_17-40.wav,41,13922,14022,housedoor_bell
457,14,2024-10-24-15-53.wav,13,47768,47868,housedoor_bell
370,61,recording_2024-11-14_15-56-04.wav,61,855,955,housedoor_bell
23,321,recording_2024-11-15_14-18-01.wav,520,300,400,background
663,53,recording_2024-11-14_09-10-43.wav,53,5010,5110,background
575,32,recording_2024-10-27_15-04.wav,31,450,550,housedoor_bell
496,531,recording_2024-11-15_14-31-41.wav,630,5730,5830,background
555,65,recording_2024-11-14_15-56-45.wav,65,2187,2287,flatdoor_bell
210,654,recording_2024-12-04_15-05.wav,654,4472,4572,housedoor_bell
289,348,recording_2024-11-15_14-21-24.wav,547,6210,6310,background
598,536,recording_2024-11-15_14-32-18.wav,635,720,820,background
208,612,recording_2024-11-15_14-10-57.wav,463,3090,3190,background
388,11,record-24-10-02-19-28.wav,10,60900,61000,background
418,4,background_3.wav,3,211560,211660,background
244,389,recording_2024-11-15_14-26-29.wav,588,5490,5590,background
485,579,recording_2024-11-15_13-56-05.wav,430,4890,4990,background
334,39,recording_2024-11-02_15-50.wav,38,33321,33421,housedoor_bell
339,44,recording_2024-11-08_11-29.wav,43,2988,3088,housedoor_bell
223,588,recording_2024-11-15_14-06-15.wav,439,6120,6220,background
43,230,recording_2024-11-15_12-21-44.wav,329,3480,3580,background
55,18,recording_2024-10-25_16-04.wav,17,196290,196390,background
79,31,recording_2024-10-27_12-22.wav,30,6634,6734,gardendoor_bell
568,36,recording_2024-10-31_08-43.wav,35,88140,88240,background
334,39,recording_2024-11-02_15-50.wav,38,30741,30841,housedoor_bell
388,11,record-24-10-02-19-28.wav,10,42150,42250,background
455,14,2024-10-24-15-53.wav,13,29858,29958,flatdoor_bell
575,32,recording_2024-10-27_15-04.wav,31,2970,3070,housedoor_bell
388,11,record-24-10-02-19-28.wav,10,78840,78940,background
555,65,recording_2024-11-14_15-56-45.wav,65,2337,2437,flatdoor_bell
99,33,recording_2024-10-27_20-46.wav,32,21810,21910,background
456,14,2024-10-24-15-53.wav,13,38799,38899,housedoor_bell
334,39,recording_2024-11-02_15-50.wav,38,33711,33811,housedoor_bell
510,67,recording_2024-11-14_15-57-36.wav,67,4328,4428,housedoor_bell
370,61,recording_2024-11-14_15-56-04.wav,61,3465,3565,housedoor_bell
138,401,recording_2024-11-15_14-27-57.wav,600,5340,5440,background
532,42,recording_2024-11-06_17-40.wav,41,22084,22184,background
55,18,recording_2024-10-25_16-04.wav,17,9000,9100,background
80,31,recording_2024-10-27_12-22.wav,30,12218,12318,background
31,209,recording_2024-11-15_12-10-29.wav,308,3630,3730,background
79,31,recording_2024-10-27_12-22.wav,30,7114,7214,gardendoor_bell
210,654,recording_2024-12-04_15-05.wav,654,5252,5352,housedoor_bell
453,14,2024-10-24-15-53.wav,13,21990,22090,background
370,61,recording_2024-11-14_15-56-04.wav,61,2265,2365,housedoor_bell
612,189,recording_2024-11-15_10-23-23.wav,188,4650,4750,background
361,21,recording_2024-10-26_19-36.wav,20,35850,35950,background
555,65,recording_2024-11-14_15-56-45.wav,65,2787,2887,flatdoor_bell
213,656,recording_2024-12-17_15-23.wav,656,9652,9752,housedoor_bell
356,37,recording_2024-11-02_13-40.wav,36,109140,109240,background
510,67,recording_2024-11-14_15-57-36.wav,67,2258,2358,housedoor_bell
139,27,recording_2024-10-26_20-39.wav,26,51570,51670,background
137,477,recording_2024-11-15_11-22-35.wav,276,2820,2920,background
116,34,recording_2024-10-30_19-15.wav,33,29160,29260,background
457,14,2024-10-24-15-53.wav,13,49238,49338,housedoor_bell
388,11,record-24-10-02-19-28.wav,10,54270,54370,background
555,65,recording_2024-11-14_15-56-45.wav,65,6027,6127,flatdoor_bell
169,20,recording_2024-10-26_15-00.wav,19,10819,10919,gardendoor_bell
272,10,background_9.wav,9,2970,3070,background
641,543,recording_2024-11-15_14-33-10.wav,642,3450,3550,background
457,14,2024-10-24-15-53.wav,13,47948,48048,housedoor_bell
158,501,recording_2024-11-15_11-58-24.wav,300,2310,2410,background
169,20,recording_2024-10-26_15-00.wav,19,13069,13169,gardendoor_bell
370,61,recording_2024-11-14_15-56-04.wav,61,1665,1765,housedoor_bell
668,62,recording_2024-11-14_15-56-14.wav,62,2105,2205,housedoor_bell
94,555,recording_2024-11-15_13-19-59.wav,406,4440,4540,background
555,65,recording_2024-11-14_15-56-45.wav,65,5757,5857,flatdoor_bell
439,28,recording_2024-10-26_20-52.wav,27,33360,33460,background
502,13,record-24-10-02-19-34.wav,12,33747,33847,housedoor_bell
555,65,recording_2024-11-14_15-56-45.wav,65,5367,5467,flatdoor_bell
56,18,recording_2024-10-25_16-04.wav,17,204413,204513,housedoor_bell
56,18,recording_2024-10-25_16-04.wav,17,204863,204963,housedoor_bell
99,33,recording_2024-10-27_20-46.wav,32,87630,87730,background
322,103,recording_2024-11-16_11-43.wav,651,4748,4848,housedoor_bell
620,17,recording_2024-10-25_15-59.wav,16,297300,297400,background
568,36,recording_2024-10-31_08-43.wav,35,34350,34450,background
339,44,recording_2024-11-08_11-29.wav,43,5748,5848,housedoor_bell
305,153,recording_2024-11-15_09-35-19.wav,152,2280,2380,background
325,605,recording_2024-11-15_14-10-06.wav,456,6660,6760,background
55,18,recording_2024-10-25_16-04.wav,17,121590,121690,background
26,26,recording_2024-10-26_20-34.wav,25,104640,104740,background
365,266,recording_2024-11-15_12-36-58.wav,365,1950,2050,background
352,176,recording_2024-11-15_09-55-01.wav,175,2460,2560,background
336,39,recording_2024-11-02_15-50.wav,38,44642,44742,flatdoor_bell
454,14,2024-10-24-15-53.wav,13,23543,23643,flatdoor_bell
438,30,recording_2024-10-27_08-42.wav,29,45570,45670,background
169,20,recording_2024-10-26_15-00.wav,19,12049,12149,gardendoor_bell
510,67,recording_2024-11-14_15-57-36.wav,67,1868,1968,housedoor_bell
598,536,recording_2024-11-15_14-32-18.wav,635,1890,1990,background
456,14,2024-10-24-15-53.wav,13,41139,41239,housedoor_bell
236,98,recording_2024-11-14_17-06-23.wav,94,180,280,background
79,31,recording_2024-10-27_12-22.wav,30,5614,5714,gardendoor_bell
336,39,recording_2024-11-02_15-50.wav,38,43742,43842,flatdoor_bell
213,656,recording_2024-12-17_15-23.wav,656,7372,7472,housedoor_bell
668,62,recording_2024-11-14_15-56-14.wav,62,4745,4845,housedoor_bell
79,31,recording_2024-10-27_12-22.wav,30,3574,3674,gardendoor_bell
109,12,record-24-10-02-19-31.wav,11,52560,52660,background
336,39,recording_2024-11-02_15-50.wav,38,43022,43122,flatdoor_bell
339,44,recording_2024-11-08_11-29.wav,43,2598,2698,housedoor_bell
618,490,recording_2024-11-15_11-55-00.wav,289,6150,6250,background
336,39,recording_2024-11-02_15-50.wav,38,42572,42672,flatdoor_bell
370,61,recording_2024-11-14_15-56-04.wav,61,3915,4015,housedoor_bell
356,37,recording_2024-11-02_13-40.wav,36,28290,28390,background
629,100,recording_2024-11-14_17-06-37.wav,96,900,1000,background
488,143,recording_2024-11-15_09-30-54.wav,142,1410,1510,background
32,29,recording_2024-10-26_21-49.wav,28,96540,96640,background
457,14,2024-10-24-15-53.wav,13,47348,47448,housedoor_bell
129,400,recording_2024-11-15_14-27-50.wav,599,1260,1360,background
575,32,recording_2024-10-27_15-04.wav,31,1620,1720,housedoor_bell
456,14,2024-10-24-15-53.wav,13,38289,38389,housedoor_bell
502,13,record-24-10-02-19-34.wav,12,36117,36217,housedoor_bell
349,40,recording_2024-11-02_17-09.wav,39,58350,58450,background
385,415,recording_2024-11-15_10-59-33.wav,214,2880,2980,background
79,31,recording_2024-10-27_12-22.wav,30,1294,1394,gardendoor_bell
71,460,recording_2024-11-15_11-19-23.wav,259,3930,4030,background
668,62,recording_2024-11-14_15-56-14.wav,62,4025,4125,housedoor_bell
370,61,recording_2024-11-14_15-56-04.wav,61,4815,4915,housedoor_bell
109,12,record-24-10-02-19-31.wav,11,117510,117610,background
620,17,recording_2024-10-25_15-59.wav,16,294000,294100,background
336,39,recording_2024-11-02_15-50.wav,38,42452,42552,flatdoor_bell
82,79,recording_2024-11-14_15-59-16.wav,79,1350,1450,background
79,31,recording_2024-10-27_12-22.wav,30,5794,5894,gardendoor_bell
265,60,recording_2024-11-14_15-55-50.wav,60,560,660,flatdoor_bell
129,400,recording_2024-11-15_14-27-50.wav,599,1740,1840,background
210,654,recording_2024-12-04_15-05.wav,654,6722,6822,housedoor_bell
56,18,recording_2024-10-25_16-04.wav,17,206783,206883,housedoor_bell
555,65,recording_2024-11-14_15-56-45.wav,65,4587,4687,flatdoor_bell
354,9,background_8.wav,8,570,670,background
210,654,recording_2024-12-04_15-05.wav,654,1772,1872,housedoor_bell
361,21,recording_2024-10-26_19-36.wav,20,51810,51910,background
492,499,recording_2024-11-15_11-57-57.wav,298,5700,5800,background
347,41,recording_2024-11-03_19-45.wav,40,50100,50200,background
70,56,recording_2024-11-14_09-22-11.wav,56,4440,4540,background
79,31,recording_2024-10-27_12-22.wav,30,1324,1424,gardendoor_bell
454,14,2024-10-24-15-53.wav,13,22913,23013,flatdoor_bell
620,17,recording_2024-10-25_15-59.wav,16,69060,69160,background
339,44,recording_2024-11-08_11-29.wav,43,5298,5398,housedoor_bell
56,18,recording_2024-10-25_16-04.wav,17,204023,204123,housedoor_bell
454,14,2024-10-24-15-53.wav,13,22883,22983,flatdoor_bell
441,419,recording_2024-11-15_11-01-51.wav,218,6150,6250,background
169,20,recording_2024-10-26_15-00.wav,19,11779,11879,gardendoor_bell
553,566,recording_2024-11-15_13-24-01.wav,417,2460,2560,background
399,309,recording_2024-11-15_14-16-33.wav,508,5550,5650,background
457,14,2024-10-24-15-53.wav,13,50048,50148,housedoor_bell
620,17,recording_2024-10-25_15-59.wav,16,156540,156640,background
502,13,record-24-10-02-19-34.wav,12,34077,34177,housedoor_bell
59,355,recording_2024-11-15_14-22-17.wav,554,2910,3010,background
56,18,recording_2024-10-25_16-04.wav,17,202883,202983,housedoor_bell
438,30,recording_2024-10-27_08-42.wav,29,14850,14950,background
211,654,recording_2024-12-04_15-05.wav,654,57027,57127,background
290,22,recording_2024-10-26_19-41.wav,21,7590,7690,background
210,654,recording_2024-12-04_15-05.wav,654,4742,4842,housedoor_bell
316,38,recording_2024-11-02_14-00.wav,37,45210,45310,background
370,61,recording_2024-11-14_15-56-04.wav,61,2565,2665,housedoor_bell
336,39,recording_2024-11-02_15-50.wav,38,43922,44022,flatdoor_bell
493,161,recording_2024-11-15_09-37-26.wav,160,1110,1210,background
